Wavelength [nm],led.RAW8,peaks.RAW8,sodium.RAW8
571.065,666,22.20000076,0.800000012
571.129,658,19.79999924,-2.400000095
571.192,700.5999756,17,-21.20000076
571.256,700.2000122,72.80000305,-25.20000076
571.319,665.7999878,11.19999981,7
571.382,675.7999878,43.59999847,19.20000076
571.446,644.4000244,23.60000038,0.800000012
571.509,666,18.20000076,12.80000019
571.573,645.4000244,6.599999905,-23
571.636,648.7999878,29.39999962,4.400000095
571.699,645.5999756,24,31.79999924
571.763,641.4000244,45,-10
571.826,634.7999878,32.40000153,-13.60000038
571.889,659.7999878,54.59999847,-12.60000038
571.953,606.7999878,17.20000076,5.400000095
572.016,670.2000122,58.59999847,10.80000019
572.080,608.7999878,0.600000024,9
572.143,624.7999878,21.60000038,-12.80000019
572.206,649.2000122,19.79999924,-36
572.269,651.7999878,45.59999847,-34.79999924
572.333,618.7999878,28.39999962,15.39999962
572.396,612.4000244,27.60000038,7.400000095
572.459,617.2000122,43.40000153,1.600000024
572.523,591.4000244,49.59999847,-6.199999809
572.586,585.2000122,19.60000038,1.399999976
572.649,604,33.79999924,-3
572.713,575.5999756,47.40000153,27
572.776,607.7999878,18.60000038,-32.20000076
572.839,568.7999878,18.39999962,12
572.902,582.4000244,31.79999924,4.400000095
572.966,571,71.40000153,-8.199999809
573.029,595,43.40000153,-8.199999809
573.092,581.7999878,38.59999847,-7.400000095
573.155,608.2000122,76.40000153,2
573.218,523.4000244,85.80000305,3.599999905
573.282,546.4000244,36.20000076,-9.800000191
573.345,564.4000244,23,7.800000191
573.408,536.4000244,25.39999962,-3.799999952
573.471,558,36,-33.59999847
573.534,525.4000244,39.59999847,-8.800000191
573.598,556.4000244,23.20000076,-31.60000038
573.661,547.2000122,40.20000076,16
573.724,575.4000244,33.59999847,3
573.787,527,40.59999847,-4
573.850,521.5999756,35,-6.800000191
573.913,568.4000244,33.59999847,-13
573.977,521,16.39999962,22.39999962
574.040,522.2000122,65.59999847,3.200000048
574.103,528,8.199999809,7.199999809
574.166,519.5999756,47.79999924,4.599999905
574.229,525,-0.200000003,-39.40000153
574.292,531.7999878,31.60000038,20
574.355,512.2000122,8,-7.199999809
574.418,549.2000122,43.79999924,-18.79999924
574.482,506,27.60000038,7.400000095
574.545,510.6000061,47,-8.399999619
574.608,489,31.60000038,-13.80000019
574.671,502.7999878,21.60000038,1.399999976
574.734,536.7999878,13.80000019,-2.200000048
574.797,509.2000122,21.60000038,-1.200000048
574.860,478.6000061,29,-25.39999962
574.923,490.7999878,46.59999847,16
574.986,460.6000061,47.79999924,-13.80000019
575.049,477.7999878,30.60000038,-19.39999962
575.112,470.6000061,38.79999924,-11.80000019
575.175,502.3999939,50.20000076,0.600000024
575.238,487,53.20000076,-8.800000191
575.301,525.2000122,30.39999962,-1.799999952
575.364,441.3999939,53,-0.400000006
575.427,499.6000061,31.39999962,6.199999809
575.490,461.7999878,38.59999847,-10.60000038
575.553,471.2000122,23.79999924,-3.599999905
575.616,485,49,-14.19999981
575.679,462.7999878,47.79999924,-7.400000095
575.742,451.2000122,21.39999962,23.39999962
575.805,466.7999878,44,1.600000024
575.868,448.3999939,32.40000153,-16.60000038
575.931,441,27.79999924,1
575.994,453.6000061,42.59999847,0.200000003
576.057,459.7999878,34.79999924,-20.60000038
576.120,438,46.79999924,-1.799999952
576.183,439.2000122,40,-7.599999905
576.246,430.7999878,37.40000153,-3.200000048
576.308,461,54.40000153,-16.39999962
576.371,438,32.59999847,-7.800000191
576.434,436.6000061,27.60000038,-13
576.497,429.2000122,63.79999924,-13.39999962
576.560,487.6000061,83.19999695,4.199999809
576.623,426.6000061,55.79999924,-33.40000153
576.686,432.3999939,10.80000019,14.60000038
576.749,410,47.59999847,-37
576.811,444.7999878,54.20000076,-20
576.874,394,37.40000153,23.60000038
576.937,428,50,20.60000038
577.000,437.6000061,46.79999924,-0.400000006
577.063,438.7999878,54.40000153,1.399999976
577.126,391,86.80000305,19.39999962
577.188,413.2000122,91.40000153,14.39999962
577.251,398.2000122,5.800000191,-17.20000076
577.314,396.7999878,56,-2.599999905
577.377,420.6000061,86.59999847,5
577.440,384.3999939,80.40000153,-4.199999809
577.503,371.2000122,37.79999924,-22
577.565,387.7999878,69.80000305,-2.799999952
577.628,328,88.19999695,-11
577.691,396,108.4000015,-30.79999924
577.754,406.6000061,136.1999969,-4.599999905
577.816,390.7999878,164.1999969,-1.600000024
577.879,356.7999878,262.6000061,-12.60000038
577.942,376.2000122,511,-5
578.005,359,1329.400024,5.599999905
578.067,421.7999878,4994.600098,-43
578.130,376.6000061,17370.40039,3.599999905
578.193,393.2000122,15875.59961,-9.600000381
578.255,371.3999939,3625,-20.60000038
578.318,357.3999939,689.5999756,7.800000191
578.381,359.7999878,318.2000122,13.19999981
578.443,389,199.8000031,-2.799999952
578.506,362,205.1999969,-1.600000024
578.569,359,156.1999969,3
578.632,350.7999878,115,-36.20000076
578.694,330.7999878,135.6000061,-25.39999962
578.757,334.7999878,92.80000305,13
578.820,342,68.59999847,-5.199999809
578.882,357,87.40000153,-41
578.945,357.3999939,77.59999847,20.39999962
579.007,321.7999878,86.19999695,-33.20000076
579.070,367,80.59999847,-5
579.133,281.3999939,54,30.60000038
579.195,352.2000122,63.59999847,-30
579.258,317.7999878,72.19999695,-3.799999952
579.320,320.2000122,109.5999985,-0.600000024
579.383,314,37.20000076,-4.800000191
579.446,341.2000122,98,11.80000019
579.508,316.2000122,8.600000381,-11
579.571,323.2000122,39.79999924,19.39999962
579.633,301.7999878,35.59999847,15.19999981
579.696,301,79.19999695,13.19999981
579.758,296.7999878,53,8.800000191
579.821,275,53.59999847,-32
579.884,308.7999878,55.20000076,5.800000191
579.946,312.2000122,43.20000076,8.800000191
580.009,280,8.399999619,-12.19999981
580.071,316.6000061,50,-11.19999981
580.134,282.7999878,47,-2
580.196,333,94,17.20000076
580.259,304,32.20000076,-4
580.321,299.6000061,43.20000076,-3.200000048
580.384,287.2000122,6.800000191,-5.199999809
580.446,322.2000122,89.19999695,24.20000076
580.509,299,31.20000076,-26.20000076
580.571,297,48.20000076,-1
580.634,276.6000061,26.79999924,2.400000095
580.696,314.6000061,61.59999847,-7
580.758,308.7999878,48.79999924,36.40000153
580.821,324.3999939,56.20000076,-13
580.883,290.2000122,46.20000076,-8
580.946,312.2000122,43.79999924,0
581.008,272.7999878,12.39999962,-26.20000076
581.071,295.3999939,24.20000076,-12.80000019
581.133,245.3999939,29.20000076,3.400000095
581.195,284.6000061,39.59999847,-10.60000038
581.258,262.3999939,29.20000076,-31.79999924
581.320,270,57,5.400000095
581.383,257.2000122,37.59999847,-14.60000038
581.445,269.2000122,44,-3.599999905
581.507,262,16.60000038,-4.800000191
581.570,274,64.40000153,2
581.632,249.1999969,55,-19.20000076
581.694,276.6000061,71.80000305,0.600000024
581.757,259.6000061,41.20000076,6.400000095
581.819,268.7999878,37,22.79999924
581.881,263.6000061,26.39999962,-9.399999619
581.944,279.2000122,27,-6.800000191
582.006,229,12.39999962,-9.800000191
582.068,259.7999878,47.20000076,10.60000038
582.131,222.8000031,-3.799999952,4.599999905
582.193,280,46.59999847,17.60000038
582.255,215.3999939,-10.60000038,-3
582.318,242.8000031,21,-25.79999924
582.380,246.6000061,29.79999924,-4
582.442,281.3999939,61.20000076,8.199999809
582.504,223.8000031,38.59999847,-28.20000076
582.567,255.6000061,34.79999924,-13.39999962
582.629,247.6000061,42.59999847,-5
582.691,243.6000061,59,-22.20000076
582.753,246,25.60000038,-11.60000038
582.816,263.3999939,54.79999924,14.39999962
582.878,225.3999939,18,-7
582.940,274.2000122,32,-6
583.002,254.6000061,43,-22
583.065,271.2000122,61.59999847,7.599999905
583.127,207.8000031,37.20000076,4.800000191
583.189,260.2000122,50,7
583.251,197.6000061,43.79999924,8
583.313,247,23,-8.600000381
583.376,196.3999939,23,-34.59999847
583.438,244,24,20.20000076
583.500,226.1999969,9.199999809,17
583.562,241.6000061,25,24.79999924
583.624,231.3999939,24.20000076,-3.599999905
583.686,203.8000031,22.39999962,-21.79999924
583.748,190,31.20000076,0
583.811,215.8000031,46.59999847,-7.800000191
583.873,222.3999939,4,-8
583.935,269.6000061,42.59999847,-17.20000076
583.997,225.6000061,18.60000038,-5.199999809
584.059,213.1999969,51.20000076,39
584.121,200.6000061,62,13
584.183,223.1999969,35.79999924,-23.20000076
584.245,200.8000031,11.39999962,13.60000038
584.307,244,23.60000038,11.80000019
584.370,213.3999939,70.59999847,11.60000038
584.432,233.6000061,25.20000076,16
584.494,191.3999939,31.20000076,-20
584.556,212.6000061,62.20000076,22.39999962
584.618,203,56.59999847,-5.599999905
584.680,172.6000061,29.79999924,-13.60000038
584.742,157.6000061,17,16
584.804,211.3999939,46.59999847,-1.600000024
584.866,201.8000031,11,-3.200000048
584.928,201.3999939,49.20000076,-4.400000095
584.990,167.6000061,11.39999962,-24.60000038
585.052,228.1999969,58,4.199999809
585.114,201.3999939,9,4.400000095
585.176,211.8000031,76,-2.400000095
585.238,178.3999939,12,-5.400000095
585.300,207.8000031,51.40000153,-18.60000038
585.362,183.6000061,49.59999847,-13.39999962
585.424,197.8000031,20.79999924,-10.39999962
585.486,183.1999969,26.20000076,-20.20000076
585.548,171,54,-14.19999981
585.610,165.8000031,5,-4.599999905
585.672,151.1999969,26.39999962,0.200000003
585.733,145.6000061,13.60000038,-21.20000076
585.795,193.3999939,19.79999924,13.80000019
585.857,185.6000061,-5.199999809,3
585.919,190.1999969,23.60000038,-25.79999924
585.981,176.3999939,14.60000038,44.40000153
586.043,181.3999939,56.59999847,22.20000076
586.105,174,24.79999924,3.599999905
586.167,180.6000061,40.40000153,5.800000191
586.229,163.8000031,14,-2.799999952
586.291,191.6000061,61,2.200000048
586.352,204.8000031,45.59999847,-11.80000019
586.414,152.1999969,19.79999924,-15.60000038
586.476,108.1999969,19.79999924,-18.39999962
586.538,184.8000031,56.20000076,-0.800000012
586.600,153.1999969,38,23.20000076
586.662,185.8000031,28.79999924,7.599999905
586.723,142.8000031,5.199999809,-28.60000038
586.785,165.1999969,35.59999847,8.800000191
586.847,152.3999939,28.39999962,-3.599999905
586.909,166.3999939,38,-12.60000038
586.971,162.1999969,13.39999962,-7.400000095
587.032,142.6000061,33.40000153,5.400000095
587.094,139.1999969,30.39999962,-1.399999976
587.156,175,33.59999847,55
587.218,147.8000031,11.19999981,10.39999962
587.280,182,35.20000076,-23.20000076
587.341,150,22,-17.39999962
587.403,174,50.20000076,-33.40000153
587.465,156,26,-35.40000153
587.527,171.1999969,38.59999847,-2.799999952
587.588,151,14.60000038,24.60000038
587.650,147.8000031,25,-28.39999962
587.712,185.6000061,23.20000076,4.800000191
587.773,172.1999969,65,-9.800000191
587.835,149.1999969,26.79999924,39.40000153
587.897,128.6000061,50.20000076,4.400000095
587.959,138.3999939,43.40000153,13.60000038
588.020,118.1999969,40.20000076,18.20000076
588.082,149,20.20000076,11
588.144,159.8000031,28.39999962,14.60000038
588.205,126.4000015,26.79999924,10.39999962
588.267,155,40.79999924,-13.80000019
588.329,104.8000031,-11.39999962,11.39999962
588.390,141.6000061,41,0.800000012
588.452,141.3999939,40,28.39999962
588.514,155.3999939,51.79999924,21
588.575,121,29.79999924,21.79999924
588.637,131.3999939,48.79999924,32.79999924
588.698,131.6000061,36,75.19999695
588.760,134.3999939,83,161.6000061
588.822,105.8000031,52.79999924,389.3999939
588.883,119,248.1999969,1557.599976
588.945,112.8000031,444,4494
589.006,110.4000015,225,3424.800049
589.068,116.1999969,42.59999847,719.2000122
589.130,147.3999939,58.40000153,149.8000031
589.191,110,12.60000038,67.80000305
589.253,145.6000061,61,61.40000153
589.314,117.5999985,7.599999905,100.1999969
589.376,116,38.20000076,147.8000031
589.437,124.5999985,44.79999924,407.7999878
589.499,169.1999969,198.1999969,1948.400024
589.560,123.1999969,204.6000061,3893
589.622,130.1999969,131.3999939,1885
589.683,127.5999985,54.20000076,350.7999878
589.745,163.8000031,27,71
589.806,108.1999969,46.40000153,57.40000153
589.868,126,20,32.59999847
589.929,118.4000015,53.59999847,51.40000153
589.991,133,19.60000038,34.59999847
590.052,106,6.599999905,31.39999962
590.114,127.5999985,43.59999847,20
590.175,98.59999847,20.39999962,32.59999847
590.237,128.8000031,21.39999962,4.599999905
590.298,82.59999847,14.19999981,18.39999962
590.360,148.8000031,7.400000095,2.799999952
590.421,86.19999695,4.400000095,-10.39999962
590.482,109.1999969,36.79999924,-1.600000024
590.544,103.4000015,0,11
590.605,130.8000031,26.39999962,9.600000381
590.667,106,15.60000038,14.80000019
590.728,77.40000153,48.40000153,8.199999809
590.789,123.5999985,34.59999847,-2.799999952
590.851,111.4000015,31,6
590.912,100.5999985,-7.199999809,11.60000038
590.974,119.8000031,17.79999924,-35
591.035,133,45.20000076,-20.79999924
591.096,152.3999939,20.79999924,4.199999809
591.158,113.4000015,22.60000038,6.400000095
591.219,85,42.20000076,10
591.280,107.5999985,16.60000038,11.19999981
591.342,128.6000061,16.79999924,-19.79999924
591.403,101.4000015,17,4
591.464,131,17.20000076,2.400000095
591.526,118.5999985,13.60000038,23.20000076
591.587,102.5999985,47.20000076,11.80000019
591.648,82,-9.399999619,8
591.710,121.5999985,44.59999847,-0.800000012
591.771,64,1.399999976,-6.199999809
591.832,71.59999847,-10.60000038,-23.79999924
591.893,106.4000015,28.20000076,-8.199999809
591.955,76.40000153,57.20000076,-19.39999962
592.016,61,14.39999962,3.200000048
592.077,100.5999985,17.20000076,-1
592.138,83.40000153,3.799999952,-10.39999962
592.200,108.8000031,31.79999924,6.199999809
592.261,75.80000305,19.60000038,-0.600000024
592.322,72,40.79999924,-10.80000019
592.383,93.40000153,21,10.80000019
592.445,89.19999695,34.40000153,-31.20000076
592.506,99.40000153,-16,-7
592.567,86.59999847,23.39999962,7.400000095
592.628,103,5.400000095,-44.20000076
592.689,123,2.599999905,-10
592.750,98.59999847,4.400000095,-10
592.812,68.80000305,56.20000076,7.800000191
592.873,87,34,-17.79999924
592.934,94.19999695,36.20000076,-3.599999905
592.995,100,23.79999924,14.39999962
593.056,115.1999969,46.20000076,-9.800000191
593.117,90.80000305,3.799999952,-4.800000191
593.179,103,54.79999924,0
593.240,115.4000015,24.79999924,-5.400000095
593.301,98.19999695,51.40000153,12.60000038
593.362,110.8000031,65,-1.799999952
593.423,70.40000153,10.19999981,8.600000381
593.484,68.40000153,9,-13.80000019
593.545,96,23,-4.400000095
593.606,105,40,-18
593.667,116,41,23.79999924
593.728,98.40000153,42,7
593.790,72.40000153,28.79999924,-5.199999809
593.851,100.4000015,50.40000153,0.600000024
593.912,92.19999695,56.79999924,13.19999981
593.973,67.19999695,13.80000019,-27.39999962
594.034,80.59999847,22.60000038,-10
594.095,60.59999847,-7,-2.200000048
594.156,104.8000031,30,2.599999905
594.217,54.59999847,36.20000076,-9
594.278,79.80000305,53,-0.600000024
594.339,62.59999847,28.39999962,-15.80000019
594.400,104.8000031,23,11
594.461,58.79999924,40.79999924,16.39999962
594.522,69.19999695,25.79999924,-39
594.583,62.79999924,4.599999905,0
594.644,103.1999969,75.19999695,-14.80000019
594.705,48.40000153,22.60000038,5.800000191
594.766,67.59999847,49,3.799999952
594.827,91.59999847,21.60000038,-24
594.888,72.59999847,4.800000191,1.200000048
594.949,65.19999695,47,11
595.010,86.59999847,52.79999924,-27.79999924
595.070,76.19999695,16.60000038,16.60000038
595.131,78,22,-29
595.192,72.19999695,23,-22.79999924
595.253,86,27.20000076,-3.599999905
595.314,77.40000153,30.20000076,-2.200000048
595.375,92.80000305,3.799999952,1.200000048
595.436,95.40000153,11.80000019,-16.20000076
595.497,82.59999847,16.20000076,-26.60000038
595.558,44.59999847,13.60000038,-33
595.618,75.80000305,33.20000076,-9
595.679,8.399999619,26.39999962,-0.800000012
595.740,67.19999695,31.20000076,-10.19999981
595.801,50.40000153,20.60000038,-4.199999809
595.862,67.59999847,44.59999847,-6.599999905
595.923,33.79999924,13.19999981,26.20000076
595.984,80.59999847,36.40000153,-11.80000019
596.044,63,1.600000024,-11.19999981
596.105,96.19999695,44.79999924,22
596.166,62.20000076,22.39999962,13.19999981
596.227,62,46.20000076,-4.400000095
596.288,50.59999847,20.79999924,-11.19999981
596.348,100,18.39999962,-2.799999952
596.409,83.80000305,-4.599999905,-29.39999962
596.470,83.80000305,45,-1.799999952
596.531,35.79999924,9.399999619,-43.79999924
596.591,72.40000153,33,24
596.652,34.40000153,27.39999962,-0.400000006
596.713,46.79999924,32.79999924,6.599999905
596.774,53.59999847,19,27.79999924
596.834,44.59999847,-0.800000012,-24.60000038
596.895,22.79999924,23.79999924,-21.79999924
596.956,39,26.20000076,-6.199999809
597.017,60.79999924,66.59999847,7.400000095
597.077,63.59999847,7.199999809,13.39999962
597.138,27.20000076,17.79999924,7.199999809
597.199,61,11.80000019,4.400000095
597.259,63.59999847,29.60000038,16.39999962
597.320,71.59999847,34.20000076,-27.39999962
597.381,47.59999847,14.60000038,3.400000095
597.441,42.20000076,38,8.399999619
597.502,40.59999847,-4.800000191,-2.599999905
597.563,49.59999847,16.20000076,19.79999924
597.623,71,33.59999847,19.60000038
597.684,69.19999695,36.79999924,23
597.745,38.79999924,3.200000048,-12.60000038
597.805,66.59999847,35.40000153,4
597.866,61.59999847,35,9.399999619
597.927,56.40000153,45.59999847,-6.800000191
597.987,22,18,-19.79999924
598.048,51.59999847,13,5.400000095
598.108,29.39999962,9.600000381,-27
598.169,58.40000153,25.39999962,-26.39999962
598.229,83.40000153,45,-8
598.290,67.59999847,43.59999847,-20.20000076
598.351,69.59999847,29.39999962,-7.599999905
598.411,55.79999924,54.59999847,-5
598.472,53.59999847,25.20000076,21.79999924
598.532,42.40000153,40,18
598.593,47,14,27.79999924
598.653,44.59999847,43.59999847,12
598.714,43.20000076,4.800000191,6.199999809
598.774,35.59999847,68,-27.39999962
598.835,25.20000076,30.20000076,15.60000038
598.895,62.20000076,38.40000153,-19
598.956,24.20000076,16,-9.600000381
599.016,92,3.200000048,3.799999952
599.077,26.60000038,1,9.600000381
599.137,56.59999847,44.59999847,-3
599.198,32.59999847,19.39999962,-12
599.258,55,54.40000153,3.200000048
599.319,47.59999847,18.60000038,8.199999809
599.379,37,0.400000006,-47.79999924
599.440,32.79999924,19.20000076,-0.600000024
599.500,71,23.79999924,10.39999962
599.561,37.59999847,8,-35.79999924
599.621,44.40000153,26,24.60000038
599.681,37.40000153,2,-34.40000153
599.742,55,30,3.599999905
599.802,7.400000095,-2.400000095,16
599.863,26.20000076,33.79999924,2.200000048
599.923,23.79999924,7,-3.599999905
599.983,23.60000038,25.60000038,-17.20000076
600.044,19.79999924,22,-3.400000095
600.104,38,25.20000076,-1
600.165,34,10.60000038,0.800000012
600.225,75.19999695,4.800000191,9.399999619
600.285,50,-0.400000006,-2.200000048
600.346,53.40000153,56.59999847,-19.20000076
600.406,51,-3,-2.200000048
600.466,67,37.40000153,-2
600.527,21.60000038,45.79999924,5
600.587,42.59999847,27.39999962,1.799999952
600.647,-12,-18,22.79999924
600.708,32.59999847,-12.19999981,-9.199999809
600.768,32.40000153,21.20000076,-9.800000191
600.828,61.59999847,25.20000076,-11.19999981
600.888,0.800000012,4.800000191,-2.400000095
600.949,47,23.20000076,-40.59999847
601.009,38.59999847,-11.39999962,-8
601.069,28.39999962,23.20000076,-8
601.129,37.59999847,9.600000381,-11.39999962
601.190,30.60000038,42.20000076,-11.19999981
601.250,22.20000076,-33.79999924,9.199999809
601.310,39.59999847,33.59999847,1
601.370,12.19999981,23,14.80000019
601.431,29.60000038,22.20000076,-9.600000381
601.491,45.40000153,21.79999924,24
601.551,62.40000153,41.20000076,-17
601.611,27.39999962,29.20000076,-14.80000019
601.672,30,28,9
601.732,38,-0.600000024,-16.79999924
601.792,7.199999809,3.799999952,-4.400000095
601.852,24,28.39999962,24.20000076
601.912,25,20.79999924,8.199999809
601.972,14.39999962,-10.60000038,-22
602.033,51.59999847,36.79999924,-17.60000038
602.093,25.20000076,11.39999962,-3.599999905
602.153,61,34.40000153,5.800000191
602.213,-13.60000038,32.59999847,-6
602.273,44.79999924,49.59999847,-5.800000191
602.333,-4.800000191,10.19999981,-9.600000381
602.393,33,25.60000038,-13.80000019
602.453,14.39999962,23.60000038,-20
602.514,65.80000305,19.60000038,-17
602.574,26,17.79999924,-14
602.634,45.40000153,35.59999847,10.60000038
602.694,-2.599999905,17.20000076,-20.39999962
602.754,39.59999847,64.40000153,9.800000191
602.814,28.39999962,25.79999924,16.20000076
602.874,20,70.19999695,37.59999847
602.934,31.60000038,17,-2
602.994,26.79999924,71.80000305,9.600000381
603.054,7,39.40000153,15.80000019
603.114,26,22.60000038,-2.200000048
603.174,37.79999924,12,2.400000095
603.234,42.40000153,44.59999847,-48.40000153
603.294,5.800000191,14.80000019,26.39999962
603.354,32.59999847,22,-3.599999905
603.414,27.60000038,3,28.60000038
603.474,10.39999962,15,-20.39999962
603.534,1.799999952,25,-26.79999924
603.594,49.79999924,28.20000076,-19.60000038
603.654,38.79999924,39.79999924,-13.80000019
603.714,7.599999905,40.59999847,-13.60000038
603.774,3,10,-15.80000019
603.834,44.40000153,21,4.800000191
603.894,20.79999924,10.60000038,-4.599999905
603.954,32.40000153,14.39999962,-11.60000038
604.014,1.399999976,36.40000153,-33.79999924
604.074,-3.400000095,41,-0.800000012
604.134,23.20000076,64.59999847,62.40000153
604.194,37.59999847,19.39999962,-13.39999962
604.254,5.800000191,41.40000153,-9.800000191
604.313,36.59999847,14.39999962,-13.19999981
604.373,58.40000153,27.60000038,-1.399999976
604.433,-8.600000381,34,3.599999905
604.493,-1.200000048,32.20000076,-0.800000012
604.553,50,43.20000076,6.400000095
604.613,13.60000038,33,-9
604.673,32.20000076,43.59999847,-8.600000381
604.733,27.39999962,45.20000076,17
604.792,14.39999962,31.79999924,-11.39999962
604.852,-3.400000095,41.40000153,0
604.912,19.60000038,48,-15.60000038
604.972,10.60000038,28,-13.39999962
605.032,2.400000095,37.59999847,2.200000048
605.092,3.400000095,26.60000038,6.199999809
605.151,16.20000076,10,-6
605.211,61.40000153,29.60000038,2.599999905
605.271,2.799999952,-0.800000012,-9.199999809
605.331,16.79999924,36.20000076,19
605.391,39.20000076,50,-8.800000191
605.450,5.800000191,52.20000076,27.20000076
605.510,94.40000153,57,13.39999962
605.570,-12.19999981,-29.60000038,-14.60000038
605.630,7.199999809,48.20000076,7
605.689,3,-29,20.79999924
605.749,7.800000191,26.20000076,-6.400000095
605.809,-19.60000038,21,1.200000048
605.869,10.60000038,14.39999962,-22.79999924
605.928,18.79999924,82.19999695,-1
605.988,18,39.79999924,-6
606.048,8,28.79999924,-6.199999809
606.107,1,75.19999695,-13.80000019
606.167,23.79999924,-8.199999809,-25.79999924
606.227,40,60.40000153,-9.600000381
606.286,-16.79999924,20.20000076,-4.800000191
606.346,12,26.60000038,-35.59999847
606.406,-27.60000038,33.40000153,7.800000191
606.465,18.60000038,35.20000076,-24.39999962
606.525,19.20000076,22.39999962,-15.60000038
606.585,41.20000076,65.40000153,3.200000048
606.644,13.60000038,8.199999809,-2.200000048
606.704,31.20000076,63.59999847,9.600000381
606.764,11.60000038,54.59999847,20
606.823,33.40000153,37.20000076,-1
606.883,-15.60000038,29.60000038,11.39999962
606.942,-16.39999962,0.800000012,12
607.002,3.599999905,25.20000076,22.60000038
607.062,8.199999809,67.80000305,-11.60000038
607.121,-7.800000191,48,-14.19999981
607.181,23,43.79999924,-5.800000191
607.240,25.60000038,29.20000076,16.60000038
607.300,23.39999962,46,14.19999981
607.359,10,29.20000076,-17
607.419,13.19999981,60.59999847,-9.800000191
607.478,11.60000038,55.20000076,21
607.538,-12.60000038,33.59999847,-4
607.598,4,64.19999695,7.800000191
607.657,37.59999847,35.20000076,-1.600000024
607.717,3.799999952,30.60000038,0.200000003
607.776,9.199999809,32.59999847,-9.399999619
607.836,11,39.79999924,-17.20000076
607.895,35.79999924,54,16.39999962
607.955,2.400000095,25,-23.79999924
608.014,11.80000019,33.59999847,-2.599999905
608.073,2.599999905,42.79999924,6.400000095
608.133,-9.199999809,13.39999962,-13.39999962
608.192,49.79999924,49.59999847,-2.200000048
608.252,39.79999924,35.40000153,-2.599999905
608.311,0.400000006,12.39999962,-34.40000153
608.371,-2,61,-12.80000019
608.430,-12,48,-10.19999981
608.490,-22.39999962,32.59999847,2.200000048
608.549,-16.39999962,43,5.400000095
608.608,14.60000038,46,-35.79999924
608.668,-6.800000191,9.399999619,-5.599999905
608.727,-3.799999952,45.79999924,4.599999905
608.787,-5.199999809,17.20000076,-23.60000038
608.846,14.39999962,49.59999847,6.400000095
608.905,-12.60000038,20.39999962,-12.80000019
608.965,17.79999924,29.60000038,-12.39999962
609.024,6.199999809,5,-8.199999809
609.083,-0.600000024,41.20000076,-3
609.143,-4,41.79999924,2.400000095
609.202,22.20000076,25.39999962,-36
609.261,-13.80000019,36.40000153,-25.60000038
609.321,8.199999809,48.59999847,-16.39999962
609.380,-19.79999924,38,-0.400000006
609.439,13.39999962,38.79999924,-19
609.499,9.800000191,38.79999924,-10.80000019
609.558,6.599999905,39.79999924,6.400000095
609.617,37.40000153,29,21.79999924
609.677,-8.399999619,45,-10.80000019
609.736,-8,24.20000076,3.200000048
609.795,11,46.59999847,-13.60000038
609.854,3.400000095,41.59999847,17
609.914,-19.60000038,54.79999924,3
609.973,5.400000095,32.79999924,19
610.032,52,64.80000305,8.600000381
610.091,1.600000024,53.20000076,-12.60000038
610.151,-7.400000095,31,-3.400000095
610.210,-9.399999619,20.60000038,-9.399999619
610.269,25.20000076,14.39999962,17.39999962
610.328,-1.600000024,14.19999981,-18.60000038
610.388,4.199999809,34.79999924,7.199999809
610.447,13.60000038,31.79999924,28
610.506,21.79999924,19.20000076,-11.19999981
610.565,-9.399999619,36.79999924,-16.20000076
610.624,28.79999924,28.39999962,-25.39999962
610.683,25.79999924,21.79999924,11.19999981
610.743,14.19999981,52,-0.800000012
610.802,-15.80000019,17,5.199999809
610.861,-35.40000153,28.60000038,-17.39999962
610.920,3.799999952,27,8.399999619
610.979,28.79999924,37.79999924,-13
611.038,-27.60000038,24,-32.79999924
611.097,-3,42.40000153,-6.400000095
611.157,28.79999924,45.79999924,15.80000019
611.216,-24.20000076,12.19999981,-16
611.275,6.599999905,7.400000095,13.39999962
611.334,7.199999809,39.59999847,-1.399999976
611.393,-9.800000191,28.79999924,19.20000076
611.452,30.20000076,49.79999924,30.60000038
611.511,-28.79999924,21,-22.79999924
611.570,9.399999619,10,-25
611.629,-16,18.39999962,22
611.688,23.39999962,23.79999924,-14
611.747,-16.20000076,26.60000038,-5.800000191
611.806,26,47,23.60000038
611.865,22.60000038,23.60000038,8.600000381
611.924,7.400000095,21.39999962,18.39999962
611.983,-9.800000191,-7.400000095,-10.39999962
612.042,12.60000038,41.59999847,-3.599999905
612.102,-40,-2.200000048,9
612.160,-7.800000191,46.79999924,7.199999809
612.219,-14.19999981,31.79999924,-6
612.278,27.60000038,57.20000076,33.20000076
612.337,-8,30.20000076,-13.80000019
612.396,-3.400000095,28.60000038,0.200000003
612.455,4.599999905,36.40000153,-4.800000191
612.514,-2.400000095,18.60000038,27
612.573,-15.80000019,7.800000191,-1.799999952
612.632,-19.79999924,56.59999847,-14.19999981
612.691,17.39999962,19.39999962,8.800000191
612.750,-19,30,-19.39999962
612.809,-37.79999924,5,-14.60000038
612.868,-7,20,-2.400000095
612.927,-23.20000076,-20.60000038,13.80000019
612.986,3.200000048,24,-3.799999952
613.045,7.800000191,37.40000153,-8.800000191
613.104,9.800000191,32.59999847,-29
613.162,24.60000038,47.40000153,16.20000076
613.221,-3.400000095,13.19999981,-13.19999981
613.280,-12.80000019,12.39999962,-5.199999809
613.339,-10.60000038,20.79999924,11.60000038
