245.105,229.894,229.082,223.344,21.456,
244.134,229.376,228.753,250.581,18.767,
243.853,229.513,229.589,252.226,19.033,
245.039,228.873,230.484,250.505,17.067,
245.268,228.995,229.073,245.011,16.5,
245.758,230.164,227.155,231.785,28.822,
245.928,231.021,227.776,218.882,63.322,
245.559,229.899,230.32,209.441,,
245.775,228.72,232.89,205.699,,
246.212,229.317,232.731,208.957,,
246.438,231.561,230.648,216.688,,
246.284,232.709,227.95,220.021,,
245.984,233.042,229.142,218.624,,
245.892,230.741,232.963,219.409,,
245.732,227.937,234.352,221.419,,
246,229.021,232.598,219.505,,
247.108,233.878,232.562,212.312,,
247.131,234.476,233.58,204.935,,
247.203,231.931,229.228,204.14,,
247.252,229.952,220.475,211.516,,
246.941,229.524,213.333,213.817,,
246.915,229.058,212.735,190.462,,
247.075,227.349,214.233,142.323,,
247.552,223.709,202.575,90.828,,
247.856,221.127,166.904,50.71,,
248.32,218.508,117.027,24.591,,
247.549,207.825,72.018,13.688,,
247.19,177.386,39.242,14.387,,
246.611,132.206,20.32,16.978,,
246.83,87.508,15.63,14.903,,
247.134,51.63,18.265,14.29,,
247.35,27.635,18.361,30.742,,
246.624,16.772,15.301,72.409,,
244.879,16.841,23.068,135.925,,
241.611,19.307,55.352,204.72,,
239.529,17.069,114.023,247.398,,
238.167,18.937,188.014,251.677,,
239.892,40.651,247.703,251.032,,
242.461,91.069,254,249.129,,
243.578,162.899,254,240.021,,
243.706,228.889,253.776,228.032,,
244.31,253.857,250.53,216.645,,
244.386,253.91,242.772,209.538,,
244.418,253.64,232.735,208.989,,
245.663,253.286,226.365,215.86,,
246.993,251.037,224.228,221.452,,
248.464,246.772,227.361,221.688,,
248.879,238.677,231.562,220.538,,
248.382,231.212,233.872,221.667,,
247.078,228.968,233.895,221.892,,
246.366,233.249,233.772,218.151,,
246.281,238.28,234.091,210.323,,
246.376,239.508,235.475,206.183,,
246.062,238.899,235.977,210.172,,
245.614,239.566,235.402,216.538,,
244.987,241.228,233.804,205.237,,
245.163,241.608,233.365,164.946,,
245.967,240.492,232.447,112.29,,
246.183,239.598,232.589,66.817,,
246.082,239.032,233.338,34.237,,
245.775,239.476,233.922,16.667,,
245.67,238.418,234.457,13.398,,
245.173,237.899,233.79,16.075,,
244.882,235.556,231.297,16.183,,
244.81,235.762,229.909,13.366,,
244.627,236.291,229.813,21.602,,
245.199,237.82,231.288,52.978,,
246.529,236.905,231.968,110.022,,
246.66,236.042,231.662,181.376,,
247.552,235.106,231.352,238.247,,
247.235,235.46,231.571,253.979,,
247.212,235.656,232.904,254,,
247.356,236.312,233.571,253.935,,
247.755,236.206,231.927,249.118,,
247.196,236.19,230.301,238.194,,
248,235.984,232.283,226.312,,
248.245,236.148,235.868,215.979,,
